DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Arrest,LarcenyCode,ObjectID
2019/01/22 00:00:00+00,0635,1235,100 LAFAYETTE RD     ,LARCENY,,From Motor Vehicle,259
2019/01/22 00:00:00+00,1200,1400,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,260
2019/01/22 00:00:00+00,1200,1200,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,261
2019/01/22 00:00:00+00,0912,0912,1000 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,262
2019/01/22 00:00:00+00,1600,1600,200 HAZELHURST AV     ,AGGRAVATED ASSAULT,,N/A,263
2019/01/22 00:00:00+00,1849,1849,2300 JAMES ST     ,LARCENY,Yes,All Other,264
2019/01/22 00:00:00+00,1930,1930,2900 ERIE BLVD E ,LARCENY,,All Other,265
2019/01/22 00:00:00+00,1810,1810,300 S  WARREN ST     ,ROBBERY,,Pocket Picking,266
2019/01/22 00:00:00+00,1800,1910,300 SEELEY RD     ,BURGLARY,,All Other,267
2019/01/22 00:00:00+00,2038,0530,800 ERIE BLVD W ,BURGLARY,,Motor Vehicle,268
2019/01/22 00:00:00+00,1332,1332,900 BALLANTYNE RD ,MURDER,Yes,,269
2019/01/22 00:00:00+00,2300,0515,900 S  MCBRIDE ST     ,LARCENY,,From Motor Vehicle,270
2019/01/23 00:00:00+00,0000,0000,0 UNKNOWN        ,LARCENY,,All Other,271
2019/01/23 00:00:00+00,1430,1430,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,272
2019/01/23 00:00:00+00,2145,2145,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,273
2019/01/23 00:00:00+00,0000,0000,100 N  MIDLER AV     ,LARCENY,,From Building,274
2019/01/23 00:00:00+00,1840,1840,1200 LEMOYNE AV     ,AGGRAVATED ASSAULT,Yes,N/A,275
2019/01/23 00:00:00+00,1855,1855,2000 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,276
2019/01/23 00:00:00+00,2000,2100,2800 ERIE BLVD E ,LARCENY,,All Other,277
2019/01/23 00:00:00+00,1452,1452,400 BEAR ST     ,ROBBERY,,All Other,278
2019/01/23 00:00:00+00,2053,2053,400 STOLP AV     ,MV THEFT,,Motor Vehicle,279
2019/01/23 00:00:00+00,1230,1230,600 BUTTERNUT ST     ,LARCENY,,Shoplifting,280
2019/01/23 00:00:00+00,2102,2102,600 KENSINGTON RD     ,LARCENY,,All Other,281
2019/01/23 00:00:00+00,1945,1945,900 LANCASTER AV     ,ROBBERY,Yes,N/A,282
2019/01/24 00:00:00+00,2130,1045,1 DESTINY USA DR,BURGLARY,,From Building,283
2019/01/24 00:00:00+00,0310,0310,100 CHERRY ST     ,LARCENY,,All Other,284
2019/01/24 00:00:00+00,0800,0830,100 NEUTRAL CT     ,LARCENY,,All Other,285
2019/01/24 00:00:00+00,1500,0750,1000 CANAL ST     ,MV THEFT,Yes,Motor Vehicle,286
2019/01/24 00:00:00+00,2043,2043,1300 BUTTERNUT ST     ,MV THEFT,,Motor Vehicle,287
2019/01/24 00:00:00+00,1315,2121,200 LAMBRETH LN     ,LARCENY,,All Other,288
2019/01/24 00:00:00+00,1400,1400,300 N  SALINA ST     ,LARCENY,,All Other,289
2019/01/24 00:00:00+00,1345,1345,400 STRATFORD ST     ,LARCENY,,From Motor Vehicle,290
2019/01/24 00:00:00+00,1740,1740,500 BOYDEN ST     ,LARCENY,,All Other,291
2019/01/24 00:00:00+00,1710,1710,500 S  CROUSE AV     ,LARCENY,,All Other,292
2019/01/24 00:00:00+00,1148,1148,600 E  DIVISION ST     ,MV THEFT,Yes,Motor Vehicle,293
2019/01/24 00:00:00+00,1045,1445,900 JAMES ST     ,LARCENY,,From Mailbox,294
2019/01/25 00:00:00+00,1630,1630,1 DESTINY USA DR,LARCENY,Yes,All Other,295
2019/01/25 00:00:00+00,1230,1330,100 SIMS DR     ,BURGLARY,,From Building,296
2019/01/25 00:00:00+00,0700,0700,200 KENWOOD AV     ,LARCENY,,From Motor Vehicle,297
2019/01/25 00:00:00+00,1400,1400,200 W  FAYETTE ST     ,LARCENY,,All Other,298
2019/01/25 00:00:00+00,1300,1500,300 N  EDWARDS AV     ,BURGLARY,,From Building,299
2019/01/25 00:00:00+00,2130,2210,500 W  BRIGHTON AV     ,AGGRAVATED ASSAULT,Yes,N/A,300
2019/01/26 00:00:00+00,1327,1327,1 DESTINY USA DR,LARCENY,,All Other,301
2019/01/26 00:00:00+00,1716,1716,1 DESTINY USA DR,MV THEFT,Yes,Motor Vehicle,302
2019/01/26 00:00:00+00,1000,1000,100 CRESTVIEW DR     ,LARCENY,,All Other,303
2019/01/26 00:00:00+00,2300,0200,100 CRIPPEN PL     ,MV THEFT,,Motor Vehicle,304
2019/01/26 00:00:00+00,0133,0133,100 DABLON CT     ,AGGRAVATED ASSAULT,Yes,N/A,305
2019/01/26 00:00:00+00,1549,1549,100 E  BISSELL ST     ,AGGRAVATED ASSAULT,,N/A,306
2019/01/26 00:00:00+00,0100,0100,300 W  GENESEE ST     ,LARCENY,,All Other,307
2019/01/26 00:00:00+00,1920,1920,400 STOLP AV     ,MV THEFT,,Motor Vehicle,308
2019/01/26 00:00:00+00,0830,1600,700 AVERY AV     ,BURGLARY,,From Building,309
2019/01/27 00:00:00+00,1445,1445,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,310
2019/01/27 00:00:00+00,2030,0100,100 GRAND AV     ,BURGLARY,,N/A,311
2019/01/27 00:00:00+00,1752,1752,1100 S  GLENCOVE RD     ,LARCENY,,All Other,312
2019/01/27 00:00:00+00,1115,1115,1600 FIRST NORTH ST     ,AGGRAVATED ASSAULT,,N/A,313
2019/01/27 00:00:00+00,2101,1650,200 VINCENT ST     ,LARCENY,,All Other,314
2019/01/27 00:00:00+00,2200,1530,400 STOLP AV     ,LARCENY,,From Motor Vehicle,315
2019/01/27 00:00:00+00,2000,2010,700 BUTTERNUT ST     ,MV THEFT,,Motor Vehicle,316
2019/01/28 00:00:00+00,1200,1623,100 BRONX AV     ,LARCENY,Yes,All Other,317
2019/01/28 00:00:00+00,1100,1030,100 BYRNE PL     ,BURGLARY,,All Other,318
2019/01/28 00:00:00+00,0000,1530,100 LYNN CIR    ,BURGLARY,,From Building,319
2019/01/28 00:00:00+00,1545,1545,100 MARSHALL ST     ,LARCENY,,All Other,320
2019/01/28 00:00:00+00,1122,1122,100 W  MARTIN LUTHER KING DR     ,AGGRAVATED ASSAULT,,N/A,321
2019/01/28 00:00:00+00,1200,1100,1000 IVY RIDGE RD     ,BURGLARY,,All Other,322
2019/01/28 00:00:00+00,2300,1230,1300 WILLIS AV     ,BURGLARY,,N/A,323
2019/01/28 00:00:00+00,0930,0726,1400 S  MCBRIDE ST     ,BURGLARY,,From Building,324
2019/01/28 00:00:00+00,1440,1440,200 W  BRIGHTON AV     ,LARCENY,,All Other,325
2019/01/28 00:00:00+00,2030,0645,300 SHUART AV     ,LARCENY,,From Motor Vehicle,326
2019/01/28 00:00:00+00,0700,0700,300 W  FAYETTE ST     ,BURGLARY,Yes,All Other,327
2019/01/28 00:00:00+00,2019,2019,400 COMSTOCK AVE    ,LARCENY,,All Other,328
2019/01/28 00:00:00+00,1050,1050,800 E  WILLOW ST     ,AGGRAVATED ASSAULT,Yes,N/A,329
2019/01/28 00:00:00+00,1735,1735,800 N  STATE ST     ,LARCENY,Yes,Shoplifting,330
2019/01/29 00:00:00+00,1630,1630,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,331
2019/01/29 00:00:00+00,1300,1115,100 ASH ST     ,BURGLARY,,All Other,332
2019/01/29 00:00:00+00,1600,1600,100 HOLLAND ST     ,AGGRAVATED ASSAULT,Yes,N/A,333
2019/01/29 00:00:00+00,1200,0730,1200 S  GLENCOVE RD     ,LARCENY,,From Motor Vehicle,334
2019/01/29 00:00:00+00,0815,0815,1300 E  ADAMS ST     ,LARCENY,,From Motor Vehicle,335
2019/01/29 00:00:00+00,1108,1325,200 TOMPKINS ST     ,LARCENY,Yes,All Other,336
2019/01/29 00:00:00+00,1557,1557,300 BURT ST     ,AGGRAVATED ASSAULT,,N/A,337
2019/01/29 00:00:00+00,1351,1351,400 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,338
2019/01/29 00:00:00+00,1500,1530,4200 S  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,339
2019/01/29 00:00:00+00,2030,2030,500 S  CLINTON ST     ,AGGRAVATED ASSAULT,Yes,N/A,340
2019/01/29 00:00:00+00,0915,1640,500 S  SALINA ST     ,LARCENY,,All Other,341
2019/01/29 00:00:00+00,1500,1500,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,342
2019/01/29 00:00:00+00,1450,1450,900 ACKERMAN AV     ,LARCENY,,From Motor Vehicle,343
2019/01/30 00:00:00+00,0000,0050,100 HUDSON ST     ,BURGLARY,,From Building,344
2019/01/30 00:00:00+00,1500,1940,1600 COURT ST     ,BURGLARY,,N/A,345
2019/01/30 00:00:00+00,1807,1807,600 BUTTERNUT ST     ,LARCENY,,All Other,346
2019/01/31 00:00:00+00,1800,2030,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,347
2019/01/31 00:00:00+00,0220,0307,100 MERRIMAN AV     ,LARCENY,Yes,All Other,348
2019/01/31 00:00:00+00,1500,2233,100 SAND ST     ,AGGRAVATED ASSAULT,Yes,N/A,349
2019/01/31 00:00:00+00,0900,0918,100 TWIN HILLS DR     ,BURGLARY,,All Other,350
2019/01/31 00:00:00+00,1200,1200,1200 ALMOND ST     ,LARCENY,,All Other,351
2019/01/31 00:00:00+00,0050,0050,200 OAKWOOD AV     ,LARCENY,,All Other,352
2019/01/31 00:00:00+00,1800,1800,200 S  WARREN ST     ,LARCENY,Yes,All Other,353
2019/01/31 00:00:00+00,1712,1712,2800 JAMES ST     ,BURGLARY,,From Building,354
2019/01/31 00:00:00+00,1455,1505,2900 JAMES ST     ,LARCENY,,From Building,355
2019/01/31 00:00:00+00,2343,1838,300 SMALL RD     ,LARCENY,,All Other,356
2019/01/31 00:00:00+00,1240,1240,400 WOLF ST     ,AGGRAVATED ASSAULT,,N/A,357
2019/01/31 00:00:00+00,0900,0900,700 CARBON ST     ,MV THEFT,,From Motor Vehicle,358
2019/01/31 00:00:00+00,1920,1930,800 MARYLAND AVE    ,LARCENY,,All Other,359
2019/02/01 00:00:00+00,1758,1758,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,360
2019/02/01 00:00:00+00,1936,1936,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,361
2019/02/01 00:00:00+00,0000,0000,100 BLOSSOM RD     ,LARCENY,,All Other,362
2019/02/01 00:00:00+00,1930,1930,1000 PARK ST     ,AGGRAVATED ASSAULT,Yes,N/A,363
2019/02/01 00:00:00+00,1330,2300,1000 POND ST     ,BURGLARY,,From Building,364
2019/02/01 00:00:00+00,1449,0000,1100 CANNON ST     ,AGGRAVATED ASSAULT,,N/A,365
2019/02/01 00:00:00+00,1630,1630,200 DEWITT ST     ,LARCENY,Yes,From Building,366
2019/02/01 00:00:00+00,1232,1232,2800 S  SALINA ST     ,LARCENY,,All Other,367
2019/02/01 00:00:00+00,2100,0900,300 STAFFORD AV     ,LARCENY,,From Motor Vehicle,368
2019/02/01 00:00:00+00,2100,0900,300 STAFFORD AV     ,LARCENY,,From Motor Vehicle,369
2019/02/01 00:00:00+00,2100,0900,300 STAFFORD AV     ,LARCENY,,From Motor Vehicle,370
2019/02/01 00:00:00+00,2314,2314,400 CHEMUNG ST     ,AGGRAVATED ASSAULT,Yes,N/A,371
2019/02/01 00:00:00+00,0700,0700,400 MERRIMAN AV     ,LARCENY,,From Mailbox,372
2019/02/01 00:00:00+00,0430,0430,500 UNIVERSITY PL     ,BURGLARY,,From Building,373
2019/02/01 00:00:00+00,2100,0700,700 EUCLID AV     ,LARCENY,,From Motor Vehicle,374
2019/02/01 00:00:00+00,1535,1535,700 FIRST NORTH ST     ,LARCENY,Yes,From Building,375
2019/02/02 00:00:00+00,0235,0235,100 SPRING ST     ,AGGRAVATED ASSAULT,,N/A,376
2019/02/02 00:00:00+00,0330,0400,100 SPRING ST     ,AGGRAVATED ASSAULT,,N/A,377
2019/02/02 00:00:00+00,0900,1500,1700 W  COLVIN ST     ,LARCENY,,From Motor Vehicle,378
2019/02/02 00:00:00+00,1010,1014,200 BELLE AV     ,AGGRAVATED ASSAULT,Yes,N/A,379
2019/02/02 00:00:00+00,1507,1507,2800 JAMES ST     ,MV THEFT,Yes,Motor Vehicle,380
2019/02/02 00:00:00+00,1030,1159,400 E  DIVISION ST     ,BURGLARY,,All Other,381
2019/02/02 00:00:00+00,0800,1300,600 ROBINSON ST     ,BURGLARY,,From Building,382
2019/02/02 00:00:00+00,2058,2058,700 KIRKPATRICK ST     ,LARCENY,,All Other,383
2019/02/02 00:00:00+00,1000,1245,700 PARK AV     ,BURGLARY,,From Building,384
2019/02/02 00:00:00+00,1434,1434,800 N  STATE ST     ,LARCENY,,Shoplifting,385
2019/02/03 00:00:00+00,1500,1600,1 DESTINY USA DR,LARCENY,,All Other,386
2019/02/03 00:00:00+00,1146,1146,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,387
2019/02/03 00:00:00+00,1721,1721,1 DESTINY USA DR,LARCENY,,Shoplifting,388
2019/02/03 00:00:00+00,0255,0255,100 MCKINLEY AV     ,BURGLARY,Yes,N/A,389
2019/02/03 00:00:00+00,2000,2206,100 OAKWOOD AV     ,AGGRAVATED ASSAULT,,N/A,390
2019/02/03 00:00:00+00,1228,1229,200 MCLENNAN AV     ,AGGRAVATED ASSAULT,Yes,N/A,391
2019/02/03 00:00:00+00,1200,1200,300 APPLE ST     ,LARCENY,,All Other,392
2019/02/03 00:00:00+00,2100,2100,700 BUTTERNUT ST     ,AGGRAVATED ASSAULT,,N/A,393
2019/02/03 00:00:00+00,2310,2310,700 EMERSON AV     ,LARCENY,,From Motor Vehicle,394
2019/02/03 00:00:00+00,0400,0800,700 IRVING AV     ,LARCENY,,All Other,395
2019/02/03 00:00:00+00,1215,1218,700 UNIVERSITY AV     ,LARCENY,,Shoplifting,396
2019/02/03 00:00:00+00,2200,2200,800 OAK ST     ,LARCENY,,All Other,397
2019/02/04 00:00:00+00,1100,1100,100 BENEDICT AV     ,MV THEFT,Yes,Motor Vehicle,398
2019/02/04 00:00:00+00,1630,1630,100 FISCOE AV     ,BURGLARY,,All Other,399
2019/02/04 00:00:00+00,0740,0750,100 MAYAR ST     ,LARCENY,,From Building,400
2019/02/04 00:00:00+00,1015,1600,100 SPRING ST     ,BURGLARY,,From Building,401
2019/02/04 00:00:00+00,0515,0515,100 THURBER ST     ,MV THEFT,,Motor Vehicle,402
2019/02/04 00:00:00+00,1010,1010,1400 MIDLAND AV     ,BURGLARY,,From Building,403
2019/02/04 00:00:00+00,0100,0144,200 HAZELHURST AV     ,AGGRAVATED ASSAULT,Yes,N/A,404
2019/02/04 00:00:00+00,1259,1000,200 SENECA DR     ,LARCENY,,All Other,405
2019/02/04 00:00:00+00,1920,1920,200 SHONNARD ST     ,AGGRAVATED ASSAULT,Yes,N/A,406
2019/02/04 00:00:00+00,0735,1729,2100 MIDLAND AV     ,BURGLARY,,All Other,407
2019/02/04 00:00:00+00,1636,2057,2700 MIDLAND AV     ,LARCENY,,All Other,408
2019/02/04 00:00:00+00,1500,1500,300 SIXTH NORTH ST     ,LARCENY,Yes,All Other,409
2019/02/04 00:00:00+00,1830,1100,500 CLARENDON ST     ,LARCENY,,Of Bicycle,410
2019/02/04 00:00:00+00,1500,0644,500 W  ONONDAGA AV     ,BURGLARY,,From Building,411
2019/02/04 00:00:00+00,2100,0900,800 SUMNER AV     ,LARCENY,,From Motor Vehicle,412
2019/02/04 00:00:00+00,1557,1557,900 MIDLAND AV     ,LARCENY,,All Other,413
2019/02/04 00:00:00+00,2359,1335,900 WESTCOTT ST     ,LARCENY,,Of Bicycle,414
2019/02/04 00:00:00+00,2039,2207,900 WILLIS AV     ,BURGLARY,,From Building,415
2019/02/05 00:00:00+00,1800,0900,0 PRESIDENTIAL PLZ    ,LARCENY,,From Motor Vehicle,416
2019/02/05 00:00:00+00,1000,1100,100 BRIGGS ST     ,LARCENY,,From Building,417
2019/02/05 00:00:00+00,1330,1330,100 HERKIMER ST     ,LARCENY,,From Mailbox,418
2019/02/05 00:00:00+00,1924,1925,100 LAFAYETTE RD     ,LARCENY,Yes,From Building,419
2019/02/05 00:00:00+00,0730,0730,100 W  COURT ST     ,LARCENY,,All Other,420
2019/02/05 00:00:00+00,1030,1030,1500 SPRING ST     ,AGGRAVATED ASSAULT,,N/A,421
2019/02/05 00:00:00+00,1600,1730,200 DOROTHY ST     ,LARCENY,,From Motor Vehicle,422
2019/02/05 00:00:00+00,0555,0555,200 WHITTIER AV     ,LARCENY,,From Motor Vehicle,423
2019/02/05 00:00:00+00,0830,1346,2100 MIDLAND AV     ,BURGLARY,,From Building,424
2019/02/05 00:00:00+00,1330,1330,2500 ERIE BLVD E ,LARCENY,Yes,Shoplifting,425
2019/02/05 00:00:00+00,1450,1453,300 S  WARREN ST     ,LARCENY,,Shoplifting,426
2019/02/05 00:00:00+00,1500,1600,400 ALLEN ST     ,LARCENY,,All Other,427
2019/02/05 00:00:00+00,1158,1158,400 E  RAYNOR AV     ,AGGRAVATED ASSAULT,,N/A,428
2019/02/05 00:00:00+00,1655,1700,500 S  SALINA ST     ,LARCENY,Yes,All Other,429
2019/02/05 00:00:00+00,0150,0150,600 E  COLVIN ST     ,AGGRAVATED ASSAULT,,N/A,430
2019/02/05 00:00:00+00,0900,2300,700 E  LAUREL ST     ,LARCENY,,From Building,431
2019/02/06 00:00:00+00,1757,1757,1 DESTINY USA DR,LARCENY,,All Other,432
2019/02/06 00:00:00+00,1529,1529,1 DESTINY USA DR,LARCENY,,Shoplifting,433
2019/02/06 00:00:00+00,0800,0800,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,434
2019/02/06 00:00:00+00,1430,1430,1100 MADISON ST     ,MV THEFT,Yes,Motor Vehicle,435
2019/02/06 00:00:00+00,0842,0842,1400 LODI ST     ,MV THEFT,Yes,Motor Vehicle,436
2019/02/06 00:00:00+00,1645,1645,1400 S  SALINA ST     ,MV THEFT,,Motor Vehicle,437
2019/02/06 00:00:00+00,0930,1130,1900 W  GENESEE ST     ,LARCENY,,From Building,438
2019/02/06 00:00:00+00,1500,1500,200 WAVERLY AV     ,LARCENY,,From Building,439
2019/02/06 00:00:00+00,1550,1715,300 BALLANTYNE RD     ,AGGRAVATED ASSAULT,Yes,N/A,440
2019/02/06 00:00:00+00,1044,1044,800 N  STATE ST     ,LARCENY,,Shoplifting,441
2019/02/06 00:00:00+00,1723,1723,800 N  STATE ST     ,LARCENY,,Shoplifting,442
2019/02/06 00:00:00+00,1625,1625,800 POND ST     ,ROBBERY,,Motor Vehicle,443
2019/02/07 00:00:00+00,2030,2120,1 DESTINY USA DR,LARCENY,,Shoplifting,444
2019/02/07 00:00:00+00,0810,0810,100 AMIDON DR     ,LARCENY,,From Building,445
2019/02/07 00:00:00+00,1149,1149,100 HOLLAND ST ,MURDER,Yes,,446
2019/02/07 00:00:00+00,1530,1638,100 MARY ST     ,AGGRAVATED ASSAULT,Yes,From Building,447
2019/02/07 00:00:00+00,1610,1610,100 W  BISSELL ST     ,ROBBERY,,All Other,448
2019/02/07 00:00:00+00,2351,2351,100 Wayne ST     ,ROBBERY,,From Motor Vehicle,449
2019/02/07 00:00:00+00,1352,2205,100 WINDING RIDGE RD     ,LARCENY,,From Building,450
2019/02/07 00:00:00+00,1230,1230,1000 W  GENESEE ST     ,LARCENY,,Shoplifting,451
2019/02/07 00:00:00+00,1145,1800,1600 E  GENESEE ST     ,BURGLARY,,From Building,452
2019/02/07 00:00:00+00,1800,1800,1900 W  FAYETTE ST     ,LARCENY,Yes,From Motor Vehicle,453
2019/02/07 00:00:00+00,1530,1600,200 SMALL RD     ,LARCENY,,All Other,454
2019/02/07 00:00:00+00,2200,2200,2500 ERIE BLVD E ,LARCENY,,All Other,455
2019/02/07 00:00:00+00,1706,1706,300 DUDLEY ST     ,ROBBERY,Yes,All Other,456
2019/02/07 00:00:00+00,1300,1315,300 UNIVERSITY PL     ,LARCENY,,From Building,457
2019/02/07 00:00:00+00,1230,1600,3100 JAMES ST     ,BURGLARY,,N/A,458
2019/02/07 00:00:00+00,2100,1200,400 KIRK AV     ,LARCENY,,Of MV Parts/Accessories,459
2019/02/07 00:00:00+00,1900,0640,400 SHUART AV     ,LARCENY,,From Motor Vehicle,460
2019/02/07 00:00:00+00,1541,1541,500 S  STATE ST     ,LARCENY,,,461
2019/02/07 00:00:00+00,1845,1920,900 SALT SPRINGS RD     ,BURGLARY,,From Building,462
2019/02/08 00:00:00+00,2114,2114,100 DELONG AV     ,MV THEFT,,Motor Vehicle,463
2019/02/08 00:00:00+00,1900,2020,100 GREEN ST     ,LARCENY,,All Other,464
2019/02/08 00:00:00+00,0900,1930,100 LINWILL TER    ,BURGLARY,,All Other,465
2019/02/08 00:00:00+00,1259,1259,100 MAURICE AV     ,LARCENY,,All Other,466
2019/02/08 00:00:00+00,1443,1443,100 RONEY LN     ,AGGRAVATED ASSAULT,,N/A,467
2019/02/08 00:00:00+00,1318,1318,100 W  CORNING AV     ,AGGRAVATED ASSAULT,Yes,N/A,468
2019/02/08 00:00:00+00,2330,0030,1000 FIRST NORTH ST     ,LARCENY,,From Building,469
2019/02/08 00:00:00+00,2000,1029,200 CHAVEZ TER    ,LARCENY,,From Motor Vehicle,470
2019/02/08 00:00:00+00,1000,1000,300 WADSWORTH ST     ,LARCENY,,All Other,471
2019/02/08 00:00:00+00,1220,1220,400 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,472
2019/02/08 00:00:00+00,0000,1200,400 SMITH ST     ,BURGLARY,,From Building,473
2019/02/08 00:00:00+00,2300,0500,800 SUMNER AV     ,LARCENY,,From Motor Vehicle,474
2019/02/09 00:00:00+00,0702,0835,100 DICKERSON ST     ,LARCENY,,All Other,475
2019/02/09 00:00:00+00,1650,1650,100 E  BORDEN AV     ,LARCENY,,From Motor Vehicle,476
2019/02/09 00:00:00+00,0243,0411,100 S  MIDLER AV     ,BURGLARY,,From Building,477
2019/02/09 00:00:00+00,0000,0000,1000 BUTTERNUT ST     ,BURGLARY,,From Building,478
2019/02/09 00:00:00+00,0000,1143,1000 CO EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,479
2019/02/09 00:00:00+00,0607,0800,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,480
2019/02/09 00:00:00+00,1803,1803,1400 BELLEVUE AV     ,MV THEFT,,Motor Vehicle,481
2019/02/09 00:00:00+00,1024,1024,300 S  WARREN ST     ,LARCENY,Yes,From Building,482
2019/02/09 00:00:00+00,0100,0100,300 WOLF ST     ,MV THEFT,,Motor Vehicle,483
2019/02/09 00:00:00+00,2050,2050,400 WESTCOTT ST     ,LARCENY,,All Other,484
2019/02/09 00:00:00+00,2251,2251,500 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,485
2019/02/09 00:00:00+00,0156,0156,600 JAMES ST     ,ROBBERY,,All Other,486
2019/02/09 00:00:00+00,0200,0200,700 CATHERINE ST     ,AGGRAVATED ASSAULT,Yes,N/A,487
2019/02/09 00:00:00+00,2120,2120,800 IRVING AV     ,MV THEFT,,Motor Vehicle,488
2019/02/10 00:00:00+00,1800,1800,100 GRAND AV     ,BURGLARY,,Of Bicycle,489
2019/02/10 00:00:00+00,2358,2358,100 SCHILLER AV     ,AGGRAVATED ASSAULT,Yes,N/A,490
2019/02/10 00:00:00+00,1445,1445,200 N  STATE ST     ,AGGRAVATED ASSAULT,Yes,N/A,491
2019/02/10 00:00:00+00,1500,1500,2800 JAMES ST     ,MV THEFT,,Motor Vehicle,492
2019/02/10 00:00:00+00,2340,2340,300 WAVERLY AV     ,LARCENY,,Shoplifting,493
2019/02/10 00:00:00+00,1845,1845,400 PARK AV     ,ROBBERY,,All Other,494
2019/02/10 00:00:00+00,1233,1233,500 W  ONONDAGA ST     ,LARCENY,,From Building,495
2019/02/10 00:00:00+00,2000,1130,600 N  SALINA ST     ,LARCENY,,All Other,496
2019/02/10 00:00:00+00,0100,1200,600 N  SALINA ST     ,LARCENY,,From Motor Vehicle,497
2019/02/10 00:00:00+00,1703,1703,700 ASH ST     ,ROBBERY,Yes,All Other,498
2019/02/10 00:00:00+00,1437,1437,700 FIRST NORTH ST     ,LARCENY,,Shoplifting,499
2019/02/10 00:00:00+00,1300,1100,700 LIVINGSTON AV     ,MV THEFT,,Motor Vehicle,500
2019/02/11 00:00:00+00,1330,1400,1 DESTINY USA DR,LARCENY,,Shoplifting,501
2019/02/11 00:00:00+00,1604,1604,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,502
2019/02/11 00:00:00+00,1230,1230,100 FERRIS AV     ,LARCENY,,All Other,503
2019/02/11 00:00:00+00,0900,2100,100 GLASS TER    ,BURGLARY,,All Other,504
2019/02/11 00:00:00+00,0800,0800,1000 COL EILEEN COLLINS BLVD   ,MV THEFT,,Motor Vehicle,505
2019/02/11 00:00:00+00,0835,0935,1000 E  GENESEE ST     ,LARCENY,,All Other,506
2019/02/11 00:00:00+00,2003,2012,200 E  ONONDAGA ST     ,LARCENY,,From Motor Vehicle,507
2019/02/11 00:00:00+00,0155,0155,200 N  STATE ST     ,MV THEFT,Yes,Motor Vehicle,508
2019/02/11 00:00:00+00,1500,1100,200 WINDEMERE RD     ,BURGLARY,,All Other,509
2019/02/11 00:00:00+00,2000,0700,300 KENWICK DR     ,LARCENY,,From Motor Vehicle,510
2019/02/11 00:00:00+00,1947,1947,300 MIDLAND AV     ,AGGRAVATED ASSAULT,Yes,N/A,511
2019/02/11 00:00:00+00,1733,1828,300 UNIVERSITY PL     ,LARCENY,,Shoplifting,512
2019/02/11 00:00:00+00,2025,0021,300 UNIVERSITY PL     ,LARCENY,Yes,All Other,513
2019/02/11 00:00:00+00,0504,0504,400 TEALL AV     ,MV THEFT,,Motor Vehicle,514
2019/02/11 00:00:00+00,1100,1200,500 S  SALINA ST     ,LARCENY,,All Other,515
2019/02/11 00:00:00+00,0300,0302,5300 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,516
2019/02/11 00:00:00+00,0540,0545,600 ROWLAND ST     ,MV THEFT,,Motor Vehicle,517
2019/02/11 00:00:00+00,1530,1600,700 SPRING ST     ,BURGLARY,,From Building,518
2019/02/11 00:00:00+00,1230,1230,900 ACKERMAN AV     ,LARCENY,,From Motor Vehicle,519
2019/02/12 00:00:00+00,0900,0900,100 LAKEVIEW AV     ,LARCENY,,All Other,520
2019/02/12 00:00:00+00,0025,0025,1000 S  CLINTON ST     ,LARCENY,Yes,Pocket Picking,521
2019/02/12 00:00:00+00,2035,2035,1700 N  SALINA ST     ,LARCENY,,All Other,522
2019/02/12 00:00:00+00,1700,0040,200 ONEIDA ST     ,MV THEFT,,Motor Vehicle,523
2019/02/12 00:00:00+00,1730,2230,200 W  JEFFERSON ST     ,LARCENY,,From Motor Vehicle,524
2019/02/12 00:00:00+00,2130,2229,200 WALL ST     ,BURGLARY,Yes,From Building,525
2019/02/12 00:00:00+00,1400,1400,700 JAMES ST     ,LARCENY,,From Building,526
2019/02/12 00:00:00+00,1730,2100,700 WILLIS AV     ,LARCENY,,All Other,527
2019/02/13 00:00:00+00,1830,1830,1 DESTINY USA DR,LARCENY,,Shoplifting,528
2019/02/13 00:00:00+00,2008,2008,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,529
