X,Y,OBJECTID,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST
-8477778.77947749,5322584.59345373,4470,2018/10/09,2140,2140,500 COURT ST,ROBBERY,
-8472233.2287873,5321700.70381064,4471,2018/12/15,1500,1500,300 S  COLLINGWOOD AVE,LARCENY,
,,4472,2018/10/10,1252,1252,0 DESTINY USA DR,LARCENY,
-8481040.97871975,5320356.46957621,4473,2018/10/10,1100,1400,100 WILLIAM ST,LARCENY,
-8477443.98284959,5319085.96546529,4474,2018/12/14,2030,2030,500 S  CLINTON ST,LARCENY,
-8474781.60251154,5318128.03168451,4475,2018/10/10,2117,2117,600 COMSTOCK AV,LARCENY,
-8476474.85797752,5317366.37497821,4476,2018/10/10,1140,1140,400 OAKWOOD AV,ROBBERY,
-8477212.33723157,5319713.37258809,4477,2018/10/11,1945,1945,100 ERIE BLVD E,LARCENY,
-8476946.05071919,5320895.77450864,4478,2018/12/16,1815,1815,400 BUTTERNUT ST,LARCENY,
-8475267.4084259,5314253.29950724,4479,2018/12/16,2020,2100,1300 IVY RIDGE RD,MV THEFT,
-8470967.86009183,5319454.7541964,4480,2018/12/16,0445,0445,400 FAYETTE BLVD,LARCENY,
-8475435.01388525,5323011.38665077,4481,2018/10/11,1200,1200,100 DARLINGTON RD,LARCENY,
-8480931.01013558,5316850.23852888,4482,2018/12/17,0930,1400,100 BUNGALOW TER,BURGLARY,
,,4483,2018/10/11,2045,2100,0 DESTINY USA DR,LARCENY,
-8476229.48841807,5312833.73942183,4484,2018/10/11,1924,1924,100 W  GLEN AV,AGGRAVATED ASSAULT,
-8477732.52981239,5317887.84103378,4485,2018/10/11,1701,1701,200 MIDLAND AV,LARCENY,
-8475486.20491243,5318301.22527455,4486,2018/10/11,2340,2340,100 MARSHALL ST,AGGRAVATED ASSAULT,
-8477816.69506967,5323787.57537233,4487,2018/10/11,1719,1719,100 FOURTH NORTH ST,LARCENY,
-8475251.8793074,5314283.44445662,4488,2018/12/17,2100,2144,1200 IVY RIDGE RD,LARCENY,
-8474845.1179769,5318847.42590362,4489,2018/12/17,1700,2200,200 COMSTOCK AV,BURGLARY,
-8478137.92195394,5316115.15195967,4490,2018/10/12,1622,1945,0 CENTENNIAL DR,LARCENY,
-8471707.91615613,5322475.88738747,4491,2018/10/12,0400,0630,100 HOMECROFT RD,BURGLARY,
-8471214.321485,5318238.7662606,4492,2018/12/17,0800,1140,3100 E  GENESEE ST,LARCENY,
-8472698.77659216,5316915.37255569,4493,2018/10/11,1100,1100,900 MEADOWBROOK DR,LARCENY,
-8481810.61480699,5316898.704514,4494,2018/10/11,1252,1252,4700 W  ONONDAGA BLVD,BURGLARY,
-8477207.60487889,5320999.66016884,4495,2018/10/12,2213,2213,200 ASH ST,AGGRAVATED ASSAULT,
-8471936.17269858,5321375.70695715,4496,2018/12/17,1358,1358,400 S  MIDLER AV,AGGRAVATED ASSAULT,
-8478924.96640163,5318107.13876584,4497,2018/10/12,1400,1400,300 MERRIMAN AV,LARCENY,
-8474674.46059198,5312165.99369692,4498,2018/10/12,1338,1338,100 LAFAYETTE RD,LARCENY,
-8475203.78934853,5319028.38642557,4499,2018/12/18,0830,0900,1100 E  GENESEE ST,LARCENY,
-8471858.51443641,5320115.25636691,4500,2018/10/12,0825,1814,2500 ERIE BLVD E,LARCENY,
-8476912.28757748,5319373.45370338,4501,2018/10/12,1100,1220,300 MONTGOMERY ST,LARCENY,
-8477930.89418252,5318085.23681722,4502,2018/12/18,1502,1502,500 W  ONONDAGA ST,ROBBERY,
-8477170.97166429,5320820.35881916,4503,2018/12/18,2100,0800,500 N  SALINA ST,LARCENY,
-8475221.32222688,5314499.94341009,4504,2018/12/18,2200,0600,600 IVY RIDGE RD,LARCENY,
-8475430.43553929,5321779.78719785,4505,2018/10/12,0352,0352,900 OAK ST,LARCENY,
-8470349.33632784,5321290.87704499,4506,2018/10/12,1200,1200,3400 BURNET AV,LARCENY,
-8479463.76356643,5318310.04867215,4507,2018/12/18,0450,0450,600 S  GEDDES ST,ROBBERY,
,,4508,2018/10/13,1641,1641,UNKNOWN,AGGRAVATED ASSAULT,
-8476414.95008457,5321377.97656346,4509,2018/10/12,1230,1630,400 S  ALVORD ST,MV THEFT,
-8475985.25220752,5319155.883374,4510,2018/12/18,1521,1521,700 E  GENESEE ST,LARCENY,
-8474136.40096895,5317527.64908008,4511,2018/10/12,0400,0500,800 ACKERMAN AVE,LARCENY,
-8476833.84061713,5322737.47800322,4512,2018/12/18,1730,1730,700 FIRST NORTH ST,LARCENY,
-8476193.3892074,5312609.25625428,4513,2018/10/13,0730,0730,100 CLARENCE AV,AGGRAVATED ASSAULT,
-8475595.52259955,5319095.56204672,4514,2018/12/18,1235,1235,900 E  GENESEE ST,BURGLARY,
-8474080.4111549,5322310.9962388,4515,2018/10/13,0500,0500,300 RUGBY RD,LARCENY,
,,4516,2018/10/14,2138,2138,UNKNOWN,LARCENY,
-8478287.06097763,5318163.37193648,4517,2018/12/19,1630,1630,100 MERRIMAN AV,AGGRAVATED ASSAULT,
-8476880.67395676,5323693.44398167,4518,2018/10/10,1729,1729,100 SEVENTH NORTH ST,LARCENY,
-8477595.26603169,5319737.68424,4519,2018/10/13,0130,0130,300 ERIE BLVD W,LARCENY,
-8470263.54172963,5318438.90676702,4520,2018/12/19,1652,1652,200 W  GENESEE ST,BURGLARY,
-8476050.70105811,5314001.17405898,4521,2018/10/14,2128,2128,100 E  MATSON AV,MV THEFT,
-8470263.54172963,5318438.90676702,4522,2018/12/19,1530,1530,200 W  GENESEE ST,BURGLARY,A
-8476192.04628459,5315113.72042169,4523,2018/10/14,0230,0355,100 E  BRIGHTON AVE,LARCENY,
-8476833.84061713,5322737.47800322,4524,2018/12/19,2001,2001,700 FIRST NORTH ST,LARCENY,
-8476634.19887545,5315496.74684239,4525,2018/10/14,1550,1550,100 FERNWOOD AV,LARCENY,
-8479229.82576559,5317036.64286682,4526,2018/12/20,1212,1212,1000 BELLEVUE AV,ROBBERY,
-8476016.86680522,5321425.68056652,4527,2018/10/14,0342,0342,100 JASPER ST,AGGRAVATED ASSAULT,
-8471839.41596096,5320436.95501875,4528,2018/10/14,1822,1822,100 SIMON DR,LARCENY,
-8476118.50166454,5316274.60130123,4529,2018/12/20,1200,0900,300 GARFIELD AV,BURGLARY,
-8470263.54172963,5318438.90676702,4530,2018/12/20,1822,1822,200 W  GENESEE ST,BURGLARY,
-8471641.20149357,5317522.85822352,4531,2018/10/14,1000,1537,2000 EUCLID AV,MV THEFT,
-8476646.72317414,5322909.84215202,4532,2018/10/14,2300,0110,1000 POND ST,BURGLARY,
-8474417.53916661,5317757.73146292,4533,2018/10/14,0901,0901,200 CLARENDON ST,BURGLARY,
-8476946.05071919,5320895.77450864,4534,2018/12/20,1707,1707,400 BUTTERNUT ST,LARCENY,
-8474589.63966786,5317956.59450857,4535,2018/10/14,2000,1130,700 OSTROM AVE,LARCENY,
-8474770.43018832,5317957.00111462,4536,2018/10/14,1339,1339,700 COMSTOCK AV,BURGLARY,
-8473823.19387973,5321939.56635338,4537,2018/10/15,0124,0124,100 HIXSON AV,AGGRAVATED ASSAULT,
-8476187.90811464,5312279.47143154,4538,2018/10/13,2202,2202,4700 S  SALINA ST,ROBBERY,
-8476125.51474495,5323404.03660705,4539,2018/12/21,1200,1200,1700 BUTTERNUT ST,LARCENY,
,,4540,2018/10/15,1500,1520,0 DESTINY USA DR,LARCENY,
-8472406.55325314,5322032.56869676,4541,2018/12/21,1630,0740,200 HILLSDALE AV,BURGLARY,
-8480269.51960367,5319282.98690731,4542,2018/10/15,1200,1750,100 TENNYSON AVE,LARCENY,
,,4543,2018/10/15,1529,1529,0 DESTINY USA DR,LARCENY,
-8480269.51960367,5319282.98690731,4544,2018/10/15,1300,1330,100 TENNYSON AVE,LARCENY,
-8479463.76356643,5318310.04867215,4545,2018/12/21,1509,1509,600 S  GEDDES ST,MV THEFT,
-8476709.7920479,5322313.09558572,4546,2018/10/15,1830,0730,300 CURTIS ST,MV THEFT,
-8473952.61660223,5322328.28771204,4547,2018/10/15,1052,1052,1400 TEALL AV,MV THEFT,
-8473952.61660223,5322328.28771204,4548,2018/10/15,1700,1030,1400 TEAL AV,MV THEFT,
,,4549,2018/10/16,1937,1937,UNKNOWN,LARCENY,
,,4550,2018/10/16,1848,1848,UNKNOWN,MV THEFT,
-8472129.03373067,5322766.27897242,4551,2018/12/22,2125,2125,200 N  EDWARDS AV,AGGRAVATED ASSAULT,
-8478777.04374593,5318805.09370508,4552,2018/10/16,1248,1248,0 OTISCO ST,LARCENY,
-8476708.10534019,5320961.59238251,4553,2018/12/22,0630,0630,500 BUTTERNUT ST,LARCENY,
-8477419.24784634,5316757.39238479,4554,2018/10/15,1430,1430,400 CORTLAND AV,LARCENY,
-8475607.0105387,5311763.62098133,4555,2018/10/16,0600,1000,100 SNELL TER,LARCENY,
-8478715.86367298,5314432.80073048,4556,2018/12/23,1757,1757,200 HUTCHINSON AV,AGGRAVATED ASSAULT,
-8479345.04141433,5320192.37527262,4557,2018/12/23,1445,1500,1000 W  GENESEE ST,LARCENY,
-8476213.71967938,5313029.47870165,4558,2018/10/15,1310,1310,4300 S  SALINA ST,BURGLARY,
-8472013.97346019,5322768.50807457,4559,2018/10/16,1225,1000,200 N  MIDLER AVE,LARCENY,
-8475777.86400822,5324139.2262535,4560,2018/12/24,1132,1132,200 MAPLEHURST AV,BURGLARY,
-8478145.5787325,5318442.90781549,4561,2018/10/16,2338,2338,300 SEYMOUR ST,AGGRAVATED ASSAULT,
-8473563.99090596,5320352.3849596,4562,2018/10/16,2125,2125,300 GREENWAY AV,BURGLARY,
,,4563,2018/10/17,1953,1953,UNKNOWN,MV THEFT,
-8478661.26137678,5316781.70843512,4564,2018/12/24,1127,1127,300 ONONDAGA AV,MV THEFT,
-8480943.53358143,5318947.50204769,4565,2018/12/24,0240,0240,400 TENNYSON AV,LARCENY,
-8478554.39091022,5318555.26338542,4566,2018/10/16,2229,2229,500 GIFFORD ST,BURGLARY,
,,4567,2018/10/17,0145,0145,UNKNOWN,ROBBERY,A
-8476268.5260094,5315972.64315476,4568,2018/10/16,2138,2138,1900 S  STATE ST,ROBBERY,
-8475247.28420022,5320986.61380974,4569,2018/10/15,1841,1841,1000 JAMES ST,ROBBERY,
-8475745.80394998,5320068.97743354,4570,2018/12/25,1400,1000,400 HAWLEY AV,LARCENY,
-8473513.09048656,5322174.94658388,4571,2018/10/17,1152,1152,100 PECK AV,LARCENY,
-8479285.93071726,5316600.79140022,4572,2018/12/25,1849,1849,400 STOLP AV,MV THEFT,
-8473286.30012878,5317585.16159838,4573,2018/10/17,2309,2309,1000 EUCLID AV,ROBBERY,
-8474754.9491811,5320377.47516109,4574,2018/12/25,2139,2139,900 HAWLEY AV,MV THEFT,
-8479243.31184239,5320550.40067079,4575,2018/10/16,1115,1115,800 N  GEDDES ST,LARCENY,
,,4576,2018/10/17,1640,1640,0 DESTINY USA DR,LARCENY,
-8475272.91881313,5314480.75978767,4577,2018/12/25,2100,1000,900 IVY RIDGE RD,LARCENY,
-8471581.32110062,5322781.36362541,4578,2018/10/17,1400,1400,1000 TYSON PL,LARCENY,
-8477235.85702176,5319378.90082449,4579,2018/10/16,1057,1057,300 S  SALINA ST,LARCENY,
-8472911.89771606,5322620.60834362,4580,2018/10/17,0639,0639,200 NORTH AV,MV THEFT,
-8476185.62724552,5322790.96562927,4581,2018/12/26,1200,0900,1400 BUTTERNUT ST,LARCENY,
-8475216.74747788,5319681.69544932,4582,2018/10/17,1640,1640,1100 ERIE BLVD E,LARCENY,
-8476185.62724552,5322790.96562927,4583,2018/12/26,1830,1830,1400 BUTTERNUT ST,LARCENY,
-8477134.79430405,5322933.12851805,4584,2018/10/17,0830,1415,100 SECOND NORTH ST,BURGLARY,
-8475495.62095056,5317965.55294878,4585,2018/10/17,1530,1623,200 UNIVERSITY PL,BURGLARY,
-8474716.26843996,5319471.97270945,4586,2018/10/17,1010,1010,1300 E  WASHINGTON ST,MV THEFT,
-8472805.8005025,5321663.67826143,4587,2018/12/26,1632,1632,300 STAFFORD AV,MV THEFT,
-8472883.94679179,5318795.33187831,4588,2018/12/26,2108,2108,2500 E  GENESEE ST,MV THEFT,
-8472700.9258544,5323180.11076554,4589,2018/10/17,1045,1045,300 FOBES AVE,LARCENY,
-8475734.28242285,5321194.70101211,4590,2018/12/26,0037,0037,400 GRAVES ST,ROBBERY,
-8471858.51443641,5320115.25636691,4591,2018/10/17,0114,0114,2500 ERIE BLVD E,LARCENY,
-8473328.48361439,5316828.43654671,4592,2018/10/17,1745,1746,600 KENSINGTON RD,LARCENY,
-8473697.46959495,5317530.08420824,4593,2018/12/26,1759,1759,800 MARYLAND AV,BURGLARY,A
-8476998.42757961,5321366.31838847,4594,2018/10/17,2245,2245,600 E  DIVISION ST,BURGLARY,
,,4595,2018/10/18,1256,1256,0 DESTINY USA DR,LARCENY,
-8469901.86463145,5318115.39412135,4596,2018/12/27,2145,1140,500 HILLSBORO PKWY,LARCENY,
-8470109.25287564,5318673.3232838,4597,2018/12/26,0110,0125,600 DEMONG DR,MV THEFT,
,,4598,2018/10/18,1300,1300,100 SMALL RD,LARCENY,
-8476379.2965807,5315615.2329027,4599,2018/10/17,2002,2002,2400 S  SALINA ST,ROBBERY,
-8478863.64021935,5317982.42823354,4600,2018/12/28,2353,2353,100 DAVIS ST,MV THEFT,
-8470460.29295803,5321557.98800161,4601,2018/10/18,0200,1000,1800 CALEB AV,LARCENY,
-8477207.60487889,5320999.66016884,4602,2018/10/18,2232,2232,200 ASH ST,BURGLARY,
-8475452.25450459,5319900.33613783,4603,2018/12/28,1439,1439,600 BURNET AV,LARCENY,
-8479936.1479166,5319649.43662887,4604,2018/12/28,1437,1437,600 RICHMOND AV,BURGLARY,
-8478739.90866299,5315415.32339478,4605,2018/12/28,1100,0959,600 SUMMIT AV,LARCENY,
-8480941.73077287,5318927.41495019,4606,2018/10/18,0810,0810,200 BURNET PARK DR,LARCENY,
-8475425.7046973,5312844.81320464,4607,2018/12/28,2000,2000,700 E  BRIGHTON AV,LARCENY,
-8476707.4263757,5319200.73524698,4608,2018/10/17,1242,1242,500 S  STATE ST,LARCENY,
-8476677.95665019,5319706.39914087,4609,2018/10/18,2232,2232,400 ERIE BLVD E,AGGRAVATED ASSAULT,
-8476833.84061713,5322737.47800322,4610,2018/12/29,1240,1240,700 FIRST NORTH ST,LARCENY,
-8477291.19680058,5319070.88526748,4611,2018/12/29,0900,1730,400 S  SALINA ST,LARCENY,
-8474261.3968489,5320828.2656387,4612,2018/10/18,1200,1200,500 VINE ST,LARCENY,
-8476538.15065737,5316074.36403025,4613,2018/10/18,1815,1815,2000 S  SALINA ST,ROBBERY,
-8472883.94679179,5318795.33187831,4614,2018/12/30,1900,0630,2500 E  GENESEE ST,LARCENY,
-8475273.92067755,5318432.05249732,4615,2018/12/30,1610,1615,700 UNIVERSITY AV,LARCENY,
-8476631.0300064,5321087.40074851,4616,2018/10/18,1436,1436,600 BUTTERNUT ST,LARCENY,
-8477103.34512136,5322919.88539228,4617,2018/12/30,2218,2218,900 KIRKPATRICK ST,MV THEFT,
-8477691.65134753,5322309.05289205,4618,2018/10/18,1837,1837,600 DANFORTH ST,LARCENY,
-8479345.04141433,5320192.37527262,4619,2018/12/31,0917,0917,1000 W  GENESEE ST,LARCENY,
-8471529.41125505,5318279.89065404,4620,2018/12/31,1202,1202,200 HURLBURT RD,LARCENY,
-8474632.27843205,5321679.75085574,4621,2018/10/19,1920,1920,0 BRATTLE RD,LARCENY,
-8477235.85702176,5319378.90082449,4622,2018/10/18,1330,1400,300 S  SALINA ST,LARCENY,
-8476518.2473393,5321188.71270461,4623,2018/10/18,1928,1928,100 JOSEPHINE ST,BURGLARY,
-8473501.81160864,5317368.46527871,4624,2018/10/19,1830,0830,100 LENNOX AV,LARCENY,
-8477629.83064087,5322057.25339955,4625,2018/12/31,1745,1745,800 N  ALVORD ST,ROBBERY,
-8480831.32351938,5320197.85964761,4626,2018/12/31,1644,1644,1900 E  FAYETTE ST,AGGRAVATED ASSAULT,
,,4627,2018/10/19,1500,1715,100 SMALL RD,LARCENY,
,,4628,2018/10/18,1900,2000,9700 DESTINY USA DR,LARCENY,
,,4629,2018/10/19,2136,2136,0 DESTINY USA DR,AGGRAVATED ASSAULT,
-8475256.55251662,5321001.34297346,4630,2018/10/19,1140,1140,500 OAK ST,LARCENY,
-8474781.60251154,5318128.03168451,4631,2018/10/19,1400,1900,600 COMSTOCK AV,LARCENY,
-8476201.57126468,5320346.27968871,4632,2018/10/18,1525,1525,700 JAMES ST,LARCENY,
-8476102.38265376,5318879.7046588,4633,2018/10/19,1015,1135,600 MADISON ST,LARCENY,
-8479266.18543488,5319904.87987012,4634,2018/10/19,1900,1900,400 N  GEDDES ST,MV THEFT,
-8474770.43018832,5317957.00111462,4635,2018/10/19,1202,1202,700 COMSTOCK AV,LARCENY,
-8477411.55031727,5315538.92126726,4636,2018/10/20,1900,2000,100 HATCH ST,LARCENY,
,,4637,2018/10/20,1630,1630,0 DESTINY USA DR,LARCENY,
,,4638,2018/10/20,1120,1130,0 DESTINY USA DR,LARCENY,
,,4639,2018/10/20,1545,1610,0 DESTINY USA DR,LARCENY,
-8477304.67228668,5321742.72539118,4640,2018/10/20,0905,0905,200 LILAC ST,LARCENY,
-8477070.90340602,5321080.35650128,4641,2018/10/20,1006,1008,300 ASH ST,LARCENY,
,,4642,2018/10/20,1445,1445,400 SMALL RD,BURGLARY,
-8476665.67923858,5321972.88723502,4643,2018/10/20,2300,1030,800 E  DIVISION ST,LARCENY,
,,4644,2018/10/21,1700,1700,0 DESTINY USA DR,LARCENY,
-8476793.15528452,5316808.9902021,4645,2018/10/20,0302,0302,1500 S  SALINA ST,BURGLARY,A
,,4646,2018/10/21,1330,1520,0 DESTINY USA DR,LARCENY,
-8476317.49748158,5312557.00288725,4647,2018/10/21,1000,1000,100 CRIPPEN PL,BURGLARY,
-8480523.04241649,5316928.83681867,4648,2018/10/21,1404,1404,100 REED AV,BURGLARY,
-8471839.41596096,5320436.95501875,4649,2018/10/21,1037,1037,100 SIMON DR,LARCENY,
-8477004.8419712,5322625.77548028,4650,2018/10/21,0150,0150,100 DELONG AV,BURGLARY,
-8477732.52981239,5317887.84103378,4651,2018/10/21,1547,1547,200 MIDLAND AV,AGGRAVATED ASSAULT,
-8476912.28757748,5319373.45370338,4652,2018/10/20,1200,1200,300 MONTGOMERY ST,AGGRAVATED ASSAULT,
-8476177.25382954,5312090.41896011,4653,2018/10/21,2130,0100,100 W  SENECA TPKE,LARCENY,
-8480358.69597605,5318969.01041368,4654,2018/10/21,1100,0800,200 WHITTIER AVE,LARCENY,
-8480682.30414389,5318936.10027511,4655,2018/10/21,1700,2130,300 BRYANT AVE,LARCENY,
-8476183.82030579,5313183.15112332,4656,2018/10/20,0030,0030,4200 S  SALINA ST,ROBBERY,A
-8477360.9664655,5319958.27104252,4657,2018/10/21,0100,0330,300 N  CLINTON ST,LARCENY,
-8478353.87553535,5322768.43625227,4658,2018/10/21,1643,1643,400 LEMOYNE AV,ROBBERY,
-8474924.15634887,5317958.52343032,4659,2018/10/21,2116,2116,400 UNIVERSITY PL,MV THEFT,
-8482018.63657704,5319540.78214464,4660,2018/10/21,1000,0930,600 MYRTLE ST,LARCENY,
-8478177.55442539,5323507.72395537,4661,2018/10/21,2110,2110,700 WOLF ST,LARCENY,
-8478252.31397757,5318185.21511929,4662,2018/10/22,1433,1433,100 KELLOGG ST,LARCENY,
-8475203.03703558,5322182.99184059,4663,2018/10/20,0500,0715,600 DEWITT ST,BURGLARY,
-8474137.52474859,5320137.08548813,4664,2018/10/22,1229,1229,100 SHERWOOD AV,LARCENY,
-8472056.35143029,5318712.66116473,4665,2018/10/22,2207,2207,200 EAST AV,MV THEFT,
-8473859.91174815,5320460.58282234,4666,2018/10/21,1304,1304,600 TEALL AV,AGGRAVATED ASSAULT,
-8475486.20491243,5318301.22527455,4667,2018/10/22,1600,1600,100 MARSHALL ST,LARCENY,
-8477219.99873456,5319129.18913225,4668,2018/10/22,1200,1200,100 E  JEFFERSON ST,LARCENY,
-8474900.96922064,5323047.37038568,4669,2018/10/22,1447,1447,1100 GRANT BLVD,LARCENY,
-8476279.71623624,5320087.54688445,4670,2018/10/22,0830,0830,200 HAWLEY AV,AGGRAVATED ASSAULT,
-8477877.02044986,5318459.42126601,4671,2018/10/22,2038,2038,200 SEYMOUR ST,AGGRAVATED ASSAULT,
,,4672,2018/10/23,0123,0123,UNKNOWN,ROBBERY,
-8471202.32224866,5321088.99102108,4673,2018/10/22,1554,1554,2800 BURNET AV,ROBBERY,
-8476589.06973596,5315205.22928792,4674,2018/10/22,1100,1500,500 CANNON ST,BURGLARY,
-8476517.61271744,5314663.53927184,4675,2018/10/22,1000,1000,200 W  NEWELL ST,MV THEFT,
-8477691.65134753,5322309.05289205,4676,2018/10/22,1320,1320,600 DANFORTH ST,LARCENY,
-8476291.13354844,5320838.35128547,4677,2018/10/23,1730,1739,100 DOUGLAS ST,LARCENY,
-8477411.55031727,5315538.92126726,4678,2018/10/23,1400,1400,100 HATCH ST,BURGLARY,
-8470704.12507495,5317956.39328272,4679,2018/10/23,0035,0035,300 KIMBER RD,MV THEFT,
,,4680,2018/10/23,1030,1130,0 DESTINY USA DR,LARCENY,
-8472360.04110796,5319689.47063231,4681,2018/10/23,1900,1030,200 BEATTIE ST,LARCENY,
,,4682,2018/10/24,0220,0220,UNKNOWN,AGGRAVATED ASSAULT,
-8478101.15780924,5316806.99079227,4683,2018/10/23,1748,1748,300 HUDSON ST,BURGLARY,
-8477382.04996428,5318739.12723116,4684,2018/10/24,0114,0114,100 DICKERSON ST,BURGLARY,
-8481810.61480699,5316898.704514,4685,2018/10/23,1234,1234,4700 ONONDAGA BLVD,LARCENY,
,,4686,2018/10/24,1846,1846,0 DESTINY USA DR,LARCENY,
-8475486.20491243,5318301.22527455,4687,2018/10/24,1750,1750,100 MARSHALL ST,LARCENY,
-8471788.54789072,5319012.09297303,4688,2018/10/23,0300,0400,800 SALT SPRINGS RD,LARCENY,
-8478398.63393239,5317386.87985343,4689,2018/10/24,1636,1636,100 PALMER AV,AGGRAVATED ASSAULT,
-8475486.20491243,5318301.22527455,4690,2018/10/24,2058,2058,100 MARSHALL ST,LARCENY,
-8477152.45178393,5322021.08945658,4691,2018/10/24,0934,0934,1200 PARK ST,BURGLARY,
-8477134.96190948,5315840.37692255,4692,2018/10/24,2312,2312,1400 MIDLAND AV,ROBBERY,A
-8471858.51443641,5320115.25636691,4693,2018/10/24,1015,1015,2500 ERIE BLVD E,LARCENY,
-8473620.56981336,5322753.06851221,4694,2018/10/24,1100,1100,300 GRANT BLVD,BURGLARY,
,,4695,2018/10/25,2137,2137,UNKNOWN,AGGRAVATED ASSAULT,
-8475242.75768629,5319103.47403881,4696,2018/10/24,1226,1226,400 UNIVERSITY AV,LARCENY,
-8479289.31829392,5319751.71370483,4697,2018/10/24,1044,1044,500 WILKINSON ST,BURGLARY,
-8475701.13624576,5320682.19897192,4698,2018/10/24,1143,1143,900 JAMES ST,AGGRAVATED ASSAULT,
-8474480.04026413,5319659.34896066,4699,2018/10/25,0835,0835,100 N  BEECH ST,LARCENY,
-8474674.46059198,5312165.99369692,4700,2018/10/25,1451,1451,100 LAFAYETTE RD,LARCENY,
-8472827.9707063,5317615.28359317,4701,2018/10/25,2300,0800,1300 EUCLID AVE,LARCENY,
-8475122.68668678,5314787.95845768,4702,2018/10/25,2200,1200,100 REMINGTON AV,LARCENY,
,,4703,2018/10/25,1557,1557,0 DESTINY USA DR,LARCENY,
-8476091.09023319,5315510.71175849,4704,2018/10/25,1211,1211,200 AMHERST AV,BURGLARY,
-8476543.81185549,5316090.9919191,4705,2018/10/25,1445,1632,100 W  BEARD AV,AGGRAVATED ASSAULT,
-8478023.36303658,5315288.83489474,4706,2018/10/25,1210,1210,1600 SOUTH AVE,LARCENY,
-8481570.36894213,5319214.22436566,4707,2018/10/25,0335,1300,300 AVERY AVE,LARCENY,
-8476862.95070533,5314852.32765545,4708,2018/10/25,0720,0728,2100 MIDLAND AV,LARCENY,
-8474785.79625357,5318453.48398147,4709,2018/10/25,0000,1000,1300 E  ADAMS ST,LARCENY,
-8478154.07010425,5318581.39194158,4710,2018/10/25,1130,1330,400 GIFFORD ST,LARCENY,
-8475358.87430392,5315635.76294312,4711,2018/10/25,0630,0700,300 JAMESVILLE AV,LARCENY,
-8481810.61480699,5316898.704514,4712,2018/10/25,2343,2343,4700 ONONDAGA BLVD,LARCENY,
-8481810.61480699,5316898.704514,4713,2018/10/25,1337,1337,4700 ONONDAGA BLVD,LARCENY,
-8476201.57126468,5320346.27968871,4714,2018/10/25,0800,0830,700 JAMES ST,LARCENY,
-8474136.40096895,5317527.64908008,4715,2018/10/25,2100,0800,800 ACKERMAN AV,LARCENY,
-8476411.45558683,5321608.34933414,4716,2018/10/25,0730,0730,800 PARK ST,MV THEFT,
-8474714.98924458,5317135.6402031,4717,2018/10/25,0126,0126,900 COMSTOCK AV,BURGLARY,
,,4718,2018/10/26,2028,2028,0 DESTINY USA DR,LARCENY,
,,4719,2018/10/26,0700,1558,0 DESTINY USA DR,MV THEFT,
-8476178.08422178,5312070.97460554,4720,2018/10/25,1334,1334,4800 S  SALINA ST,ROBBERY,
-8478162.80794045,5322339.26200461,4721,2018/10/26,0330,1200,1400 N  SALINA ST,BURGLARY,
-8477067.41859053,5318475.56899296,4722,2018/10/26,1335,1335,200 E  ADAMS ST,AGGRAVATED ASSAULT,
-8479141.77766665,5317679.31320282,4723,2018/10/26,0000,0000,500 DELAWARE ST,LARCENY,
-8476538.15065737,5316074.36403025,4724,2018/10/26,1501,1501,2000 S  SALINA ST,LARCENY,
-8476099.38816618,5318467.06109584,4725,2018/10/26,2237,2237,700 E  ADAMS ST,AGGRAVATED ASSAULT,
,,4726,2018/10/27,1930,2000,0 DESTINY USA DR,LARCENY,
-8479405.84532226,5319614.22043689,4727,2018/10/27,0030,0100,0 RICHMOND AV,ROBBERY,
-8476070.05660255,5313997.62436871,4728,2018/10/26,1600,1530,3600 S  SALINA ST,LARCENY,
,,4729,2018/10/27,1310,1310,0 DESTINY USA DR,LARCENY,
-8474556.79000315,5317748.14752295,4730,2018/10/27,2100,0900,100 CLARENDON ST,LARCENY,
-8477771.2696595,5323522.72958265,4731,2018/10/27,0130,0142,100 MURRAY AV,AGGRAVATED ASSAULT,
-8476565.79937335,5317374.38355546,4732,2018/10/27,2100,1200,100 CROTON TER,LARCENY,
-8474814.59376835,5318864.50779772,4733,2018/10/27,1455,1455,1100 MADISON ST,LARCENY,
-8475455.92512811,5320089.9197151,4734,2018/10/27,1925,1925,300 N  CROUSE AV,ROBBERY,
-8478896.14770839,5317539.03292225,4735,2018/10/27,1030,1800,300 DELAWARE ST,LARCENY,
-8477317.67730386,5323034.60824932,4736,2018/10/27,2245,0145,200 SECOND NORTH ST,LARCENY,
-8476128.43536127,5320221.50451279,4737,2018/10/28,1300,1400,100 WAYNE ST,BURGLARY,
-8476201.57126468,5320346.27968871,4738,2018/10/27,1821,1821,700 JAMES ST,LARCENY,
