DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Arrest,LarcenyCode,ObjectID
2021/07/24 00:00:00+00,2006,2006,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,266
2021/01/27 00:00:00+00,0900,1700,1 DESTINY USA DR,LARCENY,,Of MV Parts/Accessories,267
2021/11/23 00:00:00+00,1823,1823,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,268
2021/03/01 00:00:00+00,1830,1830,1 DESTINY USA DR,LARCENY,,Shoplifting,269
2021/08/05 00:00:00+00,1830,1830,1 DESTINY USA DR,LARCENY,,All Other,270
2021/09/06 00:00:00+00,1547,1547,1 DESTINY USA DR,BURGLARY,Yes,Shoplifting,271
2021/08/04 00:00:00+00,1330,1330,1 DESTINY USA DR,LARCENY,,Of Bicycle,272
2021/02/25 00:00:00+00,1257,1257,1 DESTINY USA DR,LARCENY,Yes,,273
2021/04/24 00:00:00+00,1717,1717,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,274
2021/05/31 00:00:00+00,1153,1153,1 DESTINY USA DR,LARCENY,,Shoplifting,275
2021/03/24 00:00:00+00,1145,1145,1 DESTINY USA DR,LARCENY,Yes,,276
2021/09/04 00:00:00+00,1541,1541,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,277
2021/09/08 00:00:00+00,1700,2015,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,278
2021/08/04 00:00:00+00,1620,1620,1 DESTINY USA DR,LARCENY,,Shoplifting,279
2021/12/16 00:00:00+00,1500,1920,1 DESTINY USA DR,MV THEFT,Yes,Motor Vehicle,280
2021/08/04 00:00:00+00,1750,1750,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,281
2021/12/15 00:00:00+00,1604,1604,1 DESTINY USA DR,ROBBERY,,,282
2021/06/10 00:00:00+00,1830,2105,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,283
2021/01/09 00:00:00+00,1730,1730,1 DESTINY USA DR,LARCENY,,Shoplifting,284
2021/07/31 00:00:00+00,1500,1723,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,285
2021/12/27 00:00:00+00,2055,2055,1 DESTINY USA DR,LARCENY,,All Other,286
2021/02/25 00:00:00+00,1311,1311,1 DESTINY USA DR,LARCENY,,,287
2021/02/25 00:00:00+00,1622,1622,1 DESTINY USA DR,LARCENY,Yes,,288
2021/10/23 00:00:00+00,1835,1855,1 DESTINY USA DR,LARCENY,,All Other,289
2021/01/06 00:00:00+00,1800,1900,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,290
2021/09/03 00:00:00+00,1717,1717,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,291
2021/10/22 00:00:00+00,1833,1833,1 DESTINY USA DR,BURGLARY,Yes,Shoplifting,292
2021/01/01 00:00:00+00,1300,1830,1 DESTINY USA DR,LARCENY,,All Other,293
2021/02/25 00:00:00+00,1642,1642,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,294
2021/12/15 00:00:00+00,1600,1730,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,295
2021/09/06 00:00:00+00,1630,1813,1 DESTINY USA DR,MV THEFT,,Motor Vehicle,296
2021/02/20 00:00:00+00,1953,1953,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,297
2021/06/02 00:00:00+00,1840,1840,1 DESTINY USA DR,LARCENY,,All Other,298
2021/06/03 00:00:00+00,1340,1340,1 DESTINY USA DR,LARCENY,Yes,,299
2021/09/13 00:00:00+00,1305,1305,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,300
2021/12/23 00:00:00+00,1202,1202,1 DESTINY USA DR,LARCENY,Yes,,301
2021/02/21 00:00:00+00,1538,1538,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,302
2021/12/20 00:00:00+00,1700,1730,1 DESTINY USA DR,LARCENY,,Shoplifting,303
2021/02/23 00:00:00+00,1835,1835,1 DESTINY USA DR,LARCENY,,All Other,304
2021/01/07 00:00:00+00,1432,1432,1 DESTINY USA DR,LARCENY,,All Other,305
2021/12/23 00:00:00+00,1600,1600,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,306
2021/12/21 00:00:00+00,1507,1507,1 DESTINY USA DR,LARCENY,Yes,,307
2021/01/07 00:00:00+00,1434,1434,1 DESTINY USA DR,LARCENY,,All Other,308
2021/09/12 00:00:00+00,1500,1700,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,309
2021/12/24 00:00:00+00,1214,1214,1 DESTINY USA DR,LARCENY,Yes,,310
2021/12/22 00:00:00+00,1355,1355,1 DESTINY USA DR,LARCENY,,Shoplifting,311
2021/01/08 00:00:00+00,1400,1400,1 DESTINY USA DR,LARCENY,,Shoplifting,312
2021/09/04 00:00:00+00,1646,1646,1 DESTINY USA DR,BURGLARY,,Shoplifting,313
2021/03/27 00:00:00+00,1325,1325,1 DESTINY USA DR,BURGLARY,Yes,Shoplifting,314
2021/03/25 00:00:00+00,1215,1215,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,315
2021/09/12 00:00:00+00,1709,1709,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,316
2021/05/22 00:00:00+00,0300,0418,1 DESTINY USA DR,LARCENY,,All Other,317
2021/06/04 00:00:00+00,1530,1530,1 DESTINY USA DR,MV THEFT,Yes,Shoplifting,318
2021/08/05 00:00:00+00,0830,1830,1 DESTINY USA DR,LARCENY,,All Other,319
2021/10/26 00:00:00+00,1427,1427,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,320
2021/12/24 00:00:00+00,1440,1452,1 DESTINY USA DR,LARCENY,,All Other,321
2021/06/09 00:00:00+00,1500,1500,1 DESTINY USA DR,LARCENY,,All Other,322
2021/02/23 00:00:00+00,1811,1811,1 DESTINY USA DR,LARCENY,,Shoplifting,323
2021/01/09 00:00:00+00,1501,1501,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,324
2021/12/16 00:00:00+00,1900,2100,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,325
2021/12/24 00:00:00+00,1228,1228,1 DESTINY USA DR,LARCENY,Yes,,326
2021/09/10 00:00:00+00,2050,2050,1 DESTINY USA DR,LARCENY,,All Other,327
2021/01/01 00:00:00+00,1416,1416,1 DESTINY USA DR,LARCENY,,Shoplifting,328
2021/01/06 00:00:00+00,1450,1450,1 DESTINY USA DR,LARCENY,,From Building,329
2021/05/26 00:00:00+00,1800,1840,1 DESTINY USA DR,BURGLARY,,Shoplifting,330
2021/08/06 00:00:00+00,1853,1853,1 DESTINY USA DR,LARCENY,,Shoplifting,331
2021/08/02 00:00:00+00,1604,1604,1 DESTINY USA DR,LARCENY,Yes,,332
2021/05/16 00:00:00+00,1513,1513,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,333
2021/05/16 00:00:00+00,1353,1353,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,334
2021/06/13 00:00:00+00,1312,1312,1 DESTINY USA DR,AGGRAVATED ASSAULT,,Shoplifting,335
2021/09/19 00:00:00+00,1200,1300,1 DESTINY USA DR,MV THEFT,,Motor Vehicle,336
2021/05/24 00:00:00+00,0740,0740,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,337
2021/12/30 00:00:00+00,1430,1715,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,338
2021/06/10 00:00:00+00,1900,1900,1 DESTINY USA DR,LARCENY,Yes,All Other,339
2021/05/16 00:00:00+00,1930,2030,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,340
2021/05/24 00:00:00+00,1140,1330,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,341
2021/12/14 00:00:00+00,1400,1600,1 DESTINY USA DR,LARCENY,,Shoplifting,342
2021/05/26 00:00:00+00,1853,1853,1 DESTINY USA DR,BURGLARY,Yes,Shoplifting,343
2021/05/26 00:00:00+00,1801,1801,1 DESTINY USA DR,LARCENY,,Shoplifting,344
2021/01/11 00:00:00+00,1930,1930,1 DESTINY USA DR,LARCENY,,Shoplifting,345
2021/01/06 00:00:00+00,1700,2000,1 DESTINY USA DR,MV THEFT,,Motor Vehicle,346
2021/12/15 00:00:00+00,1604,1604,1 DESTINY USA DR,ROBBERY,Yes,Purse Snatch,347
2021/06/05 00:00:00+00,1541,1541,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,348
2021/05/27 00:00:00+00,1856,1856,1 DESTINY USA DR,LARCENY,Yes,All Other,349
2021/09/02 00:00:00+00,2121,2121,1 DESTINY USA DR,MV THEFT,,Motor Vehicle,350
2021/12/30 00:00:00+00,1500,2000,1 DESTINY USA DR,MV THEFT,,Motor Vehicle,351
2021/09/10 00:00:00+00,1540,1540,1 DESTINY USA DR,BURGLARY,Yes,Shoplifting,352
2021/09/10 00:00:00+00,1711,1711,1 DESTINY USA DR,LARCENY,Yes,,353
2021/12/15 00:00:00+00,1558,1558,1 DESTINY USA DR,LARCENY,,From Building,354
2021/07/30 00:00:00+00,1849,1849,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,355
2021/09/10 00:00:00+00,1645,1645,1 DESTINY USA DR,LARCENY,Yes,,356
2021/01/10 00:00:00+00,1800,2300,1 DESTINY USA DR,LARCENY,Yes,All Other,357
2021/05/27 00:00:00+00,1531,1531,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,358
2021/03/20 00:00:00+00,0900,1200,100 ACADEMY GREEN        ,BURGLARY,,From Building,359
2021/01/05 00:00:00+00,0700,1900,100 ACADEMY PL     ,BURGLARY,,From Building,360
2021/06/11 00:00:00+00,0345,0345,100 ACADEMY ST     ,BURGLARY,,From Building,361
2021/08/23 00:00:00+00,0800,0800,100 AINSLEY DR     ,LARCENY,,All Other,362
2021/02/08 00:00:00+00,2240,2244,100 ALBERT TER    ,AGGRAVATED ASSAULT,Yes,N/A,363
2021/01/04 00:00:00+00,0845,0902,100 ALBERT TER    ,AGGRAVATED ASSAULT,Yes,N/A,364
2021/11/02 00:00:00+00,1530,0545,100 AMIDON DR     ,BURGLARY,,From Building,365
2021/07/27 00:00:00+00,1930,0600,100 ANDERSON AV     ,LARCENY,,Of MV Parts/Accessories,366
2021/04/17 00:00:00+00,1637,1637,100 ANGELOU TER    ,AGGRAVATED ASSAULT,,,367
2021/06/09 00:00:00+00,0800,1342,100 ANGELOU TER    ,AGGRAVATED ASSAULT,Yes,N/A,368
2021/06/21 00:00:00+00,0400,0400,100 ANNETTA ST     ,BURGLARY,,From Building,369
2021/07/26 00:00:00+00,1200,1400,100 ARDMORE PL     ,LARCENY,,All Other,370
2021/12/27 00:00:00+00,1200,1200,100 ARNTS PL     ,LARCENY,Yes,All Other,371
2021/10/05 00:00:00+00,0930,1430,100 ASHDALE AV     ,BURGLARY,,From Building,372
2021/07/20 00:00:00+00,0730,0730,100 ATKINSON AV     ,LARCENY,,All Other,373
2021/11/06 00:00:00+00,0000,0830,100 AUSTIN AV   ,LARCENY,,All Other,374
2021/02/23 00:00:00+00,1030,1030,100 AVON RD     ,LARCENY,,All Other,375
2021/11/02 00:00:00+00,1830,1930,100 AVONDALE PL     ,MV THEFT,,Motor Vehicle,376
2021/11/03 00:00:00+00,1800,1400,100 AVONDALE PL     ,BURGLARY,Yes,From Building,377
2021/08/29 00:00:00+00,1820,1820,100 AVONDALE PL     ,LARCENY,,Of Bicycle,378
2021/03/12 00:00:00+00,2300,2300,100 AVONDALE PL     ,MV THEFT,,Motor Vehicle,379
2021/02/18 00:00:00+00,1242,1242,100 BAKER AV     ,LARCENY,,Pocket Picking,380
2021/03/01 00:00:00+00,2021,2021,100 BALDWIN AV     ,BURGLARY,,From Building,381
2021/10/06 00:00:00+00,2100,0830,100 BALDWIN AV     ,LARCENY,,Of MV Parts/Accessories,382
2021/09/05 00:00:00+00,1320,1322,100 BALDWIN AVE    ,LARCENY,,All Other,383
2021/04/28 00:00:00+00,0436,0440,100 BALDWIN AVE    ,LARCENY,,Of Bicycle,384
2021/04/22 00:00:00+00,1620,1900,100 BALDWIN AVE    ,LARCENY,,All Other,385
2021/02/02 00:00:00+00,1350,1730,100 BALLANTYNE RD     ,MV THEFT,,Motor Vehicle,386
2021/04/03 00:00:00+00,2350,0005,100 BALLANTYNE RD     ,AGGRAVATED ASSAULT,Yes,N/A,387
2021/02/05 00:00:00+00,0830,0830,100 BALLANTYNE RD     ,LARCENY,,From Building,388
2021/12/22 00:00:00+00,1335,1335,100 BALLANTYNE RD     ,LARCENY,,,389
2021/03/12 00:00:00+00,2300,0930,100 BALLANTYNE RD     ,LARCENY,,Of MV Parts/Accessories,390
2021/05/24 00:00:00+00,0800,0800,100 BALLANTYNE RD     ,MV THEFT,,Motor Vehicle,391
2021/10/23 00:00:00+00,0044,0044,100 BALLANTYNE RD     ,AGGRAVATED ASSAULT,,N/A,392
2021/11/06 00:00:00+00,2000,2008,100 BALLANTYNE RD     ,AGGRAVATED ASSAULT,Yes,N/A,393
2021/10/20 00:00:00+00,2131,2131,100 BALLANTYNE RD     ,LARCENY,,From Building,394
2021/06/18 00:00:00+00,1610,1610,100 BALLANTYNE RD     ,LARCENY,,All Other,395
2021/12/10 00:00:00+00,2059,2059,100 BALLANTYNE RD     ,LARCENY,,All Other,396
2021/02/22 00:00:00+00,1624,1624,100 BALLANTYNE RD     ,LARCENY,,From Motor Vehicle,397
2021/12/31 00:00:00+00,2226,2226,100 BALLANTYNE RD     ,AGGRAVATED ASSAULT,Yes,N/A,398
2021/03/26 00:00:00+00,1600,0830,100 BALLANTYNE RD     ,LARCENY,,From Motor Vehicle,399
2021/08/23 00:00:00+00,2245,0530,100 BALLARD AV     ,BURGLARY,Yes,From Building,400
2021/07/08 00:00:00+00,2025,2025,100 BALLARD AV     ,BURGLARY,Yes,All Other,401
2021/05/23 00:00:00+00,0937,0937,100 BEATTIE ST     ,AGGRAVATED ASSAULT,Yes,,402
2021/07/24 00:00:00+00,1632,1632,100 BELLAIRE PL     ,BURGLARY,,From Building,403
2021/08/16 00:00:00+00,2200,0900,100 BELLE AV     ,MV THEFT,,Motor Vehicle,404
2021/10/22 00:00:00+00,1200,1730,100 BENEDICT AV   ,BURGLARY,,From Building,405
2021/01/28 00:00:00+00,1900,0500,100 BENEDICT AV     ,LARCENY,,From Motor Vehicle,406
2021/09/25 00:00:00+00,1200,1523,100 BENEDICT AV     ,BURGLARY,,N/A,407
2021/08/20 00:00:00+00,1612,1612,100 BENEDICT AV     ,AGGRAVATED ASSAULT,,N/A,408
2021/04/14 00:00:00+00,1426,2055,100 BENNINGTON DR     ,LARCENY,,All Other,409
2021/05/20 00:00:00+00,1200,1200,100 BERGER AV     ,LARCENY,,All Other,410
2021/09/14 00:00:00+00,1451,1451,100 BERGER AV     ,BURGLARY,,N/A,411
2021/09/02 00:00:00+00,1730,0745,100 BERTRAM PL     ,MV THEFT,,Motor Vehicle,412
2021/06/22 00:00:00+00,2300,0400,100 BERWYN AV     ,BURGLARY,,From Building,413
2021/07/21 00:00:00+00,1930,1930,100 BERWYN AV     ,BURGLARY,,All Other,414
2021/09/07 00:00:00+00,0000,0730,100 BEVERLY RD     ,BURGLARY,,N/A,415
2021/03/05 00:00:00+00,2245,2245,100 BISHOP AV     ,ROBBERY,,All Other,416
2021/03/05 00:00:00+00,2140,2140,100 BISHOP AV     ,LARCENY,,All Other,417
2021/01/06 00:00:00+00,0634,0634,100 BISHOP AV     ,BURGLARY,Yes,N/A,418
2021/01/31 00:00:00+00,1513,1513,100 BISHOP AV     ,AGGRAVATED ASSAULT,Yes,N/A,419
2021/02/20 00:00:00+00,0600,0700,100 BLAINE ST     ,BURGLARY,,All Other,420
2021/01/28 00:00:00+00,1730,1730,100 BLAINE ST     ,LARCENY,,From Building,421
2021/11/07 00:00:00+00,1630,1630,100 BLAINE ST     ,AGGRAVATED ASSAULT,,N/A,422
2021/05/22 00:00:00+00,0000,0000,100 BOYDEN PL     ,MV THEFT,,Motor Vehicle,423
2021/04/17 00:00:00+00,0150,0150,100 BOYDEN ST     ,ROBBERY,,Motor Vehicle,424
2021/01/05 00:00:00+00,0256,0256,100 BOYDEN ST     ,BURGLARY,,From Building,425
2021/08/01 00:00:00+00,2040,2040,100 BOYDEN ST     ,BURGLARY,,All Other,426
2021/10/31 00:00:00+00,2200,0630,100 BRADFORD LN     ,BURGLARY,,From Building,427
2021/03/15 00:00:00+00,2347,2347,100 BRADFORD PKWY   ,MV THEFT,,Motor Vehicle,428
2021/08/28 00:00:00+00,2030,2040,100 BRAMPTON RD     ,LARCENY,,Of Bicycle,429
2021/04/29 00:00:00+00,1200,0350,100 BRIGGS ST     ,MV THEFT,,Motor Vehicle,430
2021/03/06 00:00:00+00,1254,1254,100 BRIGGS ST     ,AGGRAVATED ASSAULT,Yes,,431
2021/03/01 00:00:00+00,0423,0423,100 BRISTOL PL   ,ROBBERY,Yes,Motor Vehicle,432
2021/09/17 00:00:00+00,1200,1200,100 BRISTOL PL     ,LARCENY,,All Other,433
2021/10/30 00:00:00+00,1800,1800,100 BROAD ST     ,LARCENY,,Of Bicycle,434
2021/06/01 00:00:00+00,2100,0615,100 BUCKINGHAM AV     ,MV THEFT,,Motor Vehicle,435
2021/04/10 00:00:00+00,1330,0432,100 BURNET AV     ,LARCENY,,From Motor Vehicle,436
2021/03/24 00:00:00+00,2200,1100,100 BURNET AV     ,LARCENY,,From Motor Vehicle,437
2021/06/25 00:00:00+00,2310,1210,100 BURTEN ST     ,LARCENY,,From Motor Vehicle,438
2021/02/15 00:00:00+00,1300,0817,100 BYRNE PL     ,LARCENY,,From Motor Vehicle,439
2021/11/22 00:00:00+00,1840,1840,100 CADILLAC ST     ,BURGLARY,,,440
2021/06/23 00:00:00+00,0000,0930,100 CADILLAC ST     ,BURGLARY,Yes,From Building,441
2021/06/30 00:00:00+00,0130,0700,100 CADILLAC ST     ,BURGLARY,,N/A,442
2021/09/11 00:00:00+00,1100,1100,100 CADWELL ST     ,AGGRAVATED ASSAULT,,N/A,443
2021/07/20 00:00:00+00,1500,1125,100 CAMP AV     ,BURGLARY,,All Other,444
2021/10/25 00:00:00+00,1250,1430,100 CANDEE        ,BURGLARY,,From Building,445
2021/04/19 00:00:00+00,0001,0545,100 CANNON ST     ,LARCENY,,From Motor Vehicle,446
2021/08/04 00:00:00+00,2300,1550,100 CARLISLE ST     ,LARCENY,,All Other,447
2021/05/28 00:00:00+00,0800,2300,100 CARLTON DR     ,LARCENY,,All Other,448
2021/09/27 00:00:00+00,0503,0757,100 CHAFFEE AV     ,LARCENY,,All Other,449
2021/07/25 00:00:00+00,1400,0800,100 CHAFFEE AV     ,LARCENY,,Of MV Parts/Accessories,450
2021/09/27 00:00:00+00,0545,0805,100 CHAFFEE AVE    ,LARCENY,,From Motor Vehicle,451
2021/06/29 00:00:00+00,0200,0220,100 CHAFFEE AVE    ,LARCENY,,From Motor Vehicle,452
2021/06/09 00:00:00+00,2300,0500,100 CHARLOTTE ST     ,LARCENY,,From Motor Vehicle,453
2021/12/19 00:00:00+00,0000,0000,100 CHARMOUTH DR     ,LARCENY,,All Other,454
2021/08/02 00:00:00+00,1035,1100,100 CHATHAM RD     ,LARCENY,,All Other,455
2021/03/06 00:00:00+00,1523,1523,100 CHENEY ST     ,AGGRAVATED ASSAULT,Yes,N/A,456
2021/10/29 00:00:00+00,1532,1532,100 CHENEY ST     ,AGGRAVATED ASSAULT,,N/A,457
2021/12/01 00:00:00+00,1400,2000,100 CHENEY ST     ,BURGLARY,,From Building,458
2021/01/27 00:00:00+00,1200,1200,100 CHENEY ST     ,LARCENY,,All Other,459
2021/02/22 00:00:00+00,2130,0300,100 CHENEY ST     ,MV THEFT,Yes,Motor Vehicle,460
2021/01/13 00:00:00+00,2303,2303,100 CHENEY ST     ,AGGRAVATED ASSAULT,,N/A,461
2021/03/27 00:00:00+00,1952,1952,100 CHENEY ST     ,AGGRAVATED ASSAULT,Yes,N/A,462
2021/10/30 00:00:00+00,2300,2305,100 CLARENDON ST     ,LARCENY,,From Motor Vehicle,463
2021/12/14 00:00:00+00,2300,0700,100 CLEVELAND AV   ,BURGLARY,,From Building,464
2021/08/18 00:00:00+00,1730,1800,100 CLEVELAND AVE    ,LARCENY,,All Other,465
2021/07/21 00:00:00+00,1758,1758,100 CLIFFSIDE DR     ,AGGRAVATED ASSAULT,Yes,N/A,466
2021/12/13 00:00:00+00,1930,0726,100 CLIFTON PL     ,BURGLARY,,From Building,467
2021/07/15 00:00:00+00,0000,0640,100 CLIFTON PL     ,LARCENY,,From Motor Vehicle,468
2021/10/30 00:00:00+00,1120,1120,100 CLIFTON PL     ,ROBBERY,,All Other,469
2021/09/10 00:00:00+00,2116,2116,100 CLYDE AV     ,LARCENY,Yes,All Other,470
2021/05/28 00:00:00+00,0730,1530,100 CLYDE AV     ,MV THEFT,Yes,Motor Vehicle,471
2021/10/02 00:00:00+00,1700,1700,100 CLYDE AV     ,MV THEFT,Yes,Motor Vehicle,472
2021/05/30 00:00:00+00,0030,0815,100 CODY AV     ,MV THEFT,,Motor Vehicle,473
2021/01/07 00:00:00+00,2200,1416,100 COLBY AVE    ,LARCENY,,From Motor Vehicle,474
2021/07/31 00:00:00+00,0645,1845,100 COLBY AVE    ,LARCENY,,From Motor Vehicle,475
2021/08/15 00:00:00+00,0230,1215,100 COLERIDGE AV     ,BURGLARY,,From Building,476
2021/04/17 00:00:00+00,0000,1000,100 COLERIDGE AV     ,BURGLARY,,Motor Vehicle,477
2021/09/12 00:00:00+00,0235,0235,100 COLLEGE PL     ,LARCENY,,All Other,478
2021/07/06 00:00:00+00,0900,1259,100 COLLEGE PL     ,LARCENY,,Of Bicycle,479
2021/05/24 00:00:00+00,1457,1458,100 COLLEGE PL     ,LARCENY,,From Building,480
2021/09/10 00:00:00+00,1120,1120,100 COLLEGE PL     ,LARCENY,,All Other,481
2021/10/13 00:00:00+00,0930,1025,100 COLLEGE PL     ,LARCENY,,From Building,482
2021/12/19 00:00:00+00,0220,1200,100 COLUMBIA AV   ,LARCENY,Yes,From Motor Vehicle,483
2021/05/13 00:00:00+00,1530,1739,100 COLUMBUS AVE    ,LARCENY,,From Building,484
2021/07/05 00:00:00+00,0000,1653,100 COMSTOCK AV     ,BURGLARY,,All Other,485
2021/07/10 00:00:00+00,0000,1100,100 COMSTOCK AV     ,LARCENY,,From Motor Vehicle,486
2021/11/20 00:00:00+00,0000,1200,100 CONAN ST     ,LARCENY,,All Other,487
2021/02/21 00:00:00+00,1600,1815,100 CONCORD PL     ,BURGLARY,Yes,From Building,488
2021/01/23 00:00:00+00,1700,1700,100 CONSTELLATION WAY  N ,MV THEFT,,Motor Vehicle,489
2021/12/11 00:00:00+00,1640,1640,100 CORDOVA ST     ,LARCENY,,All Other,490
2021/07/01 00:00:00+00,1500,0600,100 CORTLAND AV     ,LARCENY,,From Building,491
2021/08/04 00:00:00+00,0955,0955,100 CRADDOCK ST     ,LARCENY,,Of Bicycle,492
2021/10/31 00:00:00+00,1316,1317,100 CRATON ST     ,MV THEFT,,Motor Vehicle,493
2021/06/01 00:00:00+00,1430,1500,100 CRATON ST     ,LARCENY,,From Building,494
2021/02/01 00:00:00+00,1700,1700,100 CROLY AV     ,ROBBERY,Yes,All Other,495
2021/09/15 00:00:00+00,,0336,100 CROLY ST ,MURDER,Yes,,496
2021/02/11 00:00:00+00,1945,1945,100 CROLY ST     ,LARCENY,,All Other,497
2021/12/12 00:00:00+00,2350,2350,100 CROLY ST     ,AGGRAVATED ASSAULT,Yes,N/A,498
2021/10/05 00:00:00+00,0500,0526,100 CROLY ST     ,AGGRAVATED ASSAULT,Yes,All Other,499
2021/03/03 00:00:00+00,0840,0845,100 CROLY ST     ,LARCENY,,All Other,500
2021/06/11 00:00:00+00,1400,0730,100 CROLY ST     ,LARCENY,,Of MV Parts/Accessories,501
2021/09/09 00:00:00+00,1255,1255,100 CROLY ST     ,ROBBERY,,All Other,502
2021/10/14 00:00:00+00,1852,1852,100 CROLY ST     ,LARCENY,,All Other,503
2021/02/08 00:00:00+00,1454,1600,100 CROLY ST     ,AGGRAVATED ASSAULT,,N/A,504
2021/12/29 00:00:00+00,1800,0100,100 CROLY ST     ,LARCENY,,From Building,505
2021/08/10 00:00:00+00,2016,2016,100 CROLY ST     ,ROBBERY,,All Other,506
2021/05/11 00:00:00+00,0930,0935,100 CROLY ST     ,MV THEFT,Yes,Motor Vehicle,507
2021/12/07 00:00:00+00,1649,1649,100 CROLY ST     ,AGGRAVATED ASSAULT,Yes,N/A,508
2021/08/08 00:00:00+00,2223,2223,100 CROLY ST     ,AGGRAVATED ASSAULT,,N/A,509
2021/04/17 00:00:00+00,0001,0030,100 CROLY ST     ,MV THEFT,,Motor Vehicle,510
2021/11/28 00:00:00+00,1339,1339,100 CROLY ST     ,LARCENY,,From Building,511
2021/06/20 00:00:00+00,1540,1556,100 CROSSETT ST     ,LARCENY,,All Other,512
2021/11/02 00:00:00+00,1205,1205,100 CROTON TER    ,MV THEFT,,Motor Vehicle,513
2021/12/15 00:00:00+00,1500,1630,100 CROUSE DR     ,LARCENY,,All Other,514
2021/07/23 00:00:00+00,2320,2320,100 CULBERT ST     ,ROBBERY,,All Other,515
2021/04/23 00:00:00+00,1807,1812,100 CULBERT ST     ,AGGRAVATED ASSAULT,,N/A,516
2021/06/26 00:00:00+00,0413,0413,100 CULBERT ST     ,AGGRAVATED ASSAULT,Yes,N/A,517
2021/04/10 00:00:00+00,1950,1950,100 CULBERT ST     ,AGGRAVATED ASSAULT,Yes,N/A,518
2021/04/01 00:00:00+00,0606,0606,100 CUMBERLAND AV     ,AGGRAVATED ASSAULT,Yes,N/A,519
2021/06/25 00:00:00+00,0900,0900,100 CUMBERLAND AV     ,LARCENY,,All Other,520
2021/04/21 00:00:00+00,2000,1000,100 CUMBERLAND AVE    ,LARCENY,,All Other,521
2021/01/26 00:00:00+00,1416,1140,100 CURTIS ST     ,LARCENY,,All Other,522
2021/06/19 00:00:00+00,0106,0106,100 DABLON CT     ,AGGRAVATED ASSAULT,,N/A,523
2021/10/03 00:00:00+00,,1620,100 DABLON CT ,MURDER,Yes,,524
2021/05/15 00:00:00+00,2100,2100,100 DABLON CT     ,AGGRAVATED ASSAULT,,N/A,525
2021/06/10 00:00:00+00,0700,2359,100 DABLON CT     ,LARCENY,,All Other,526
2021/05/24 00:00:00+00,2050,2050,100 DABLON CT     ,AGGRAVATED ASSAULT,,N/A,527
2021/08/17 00:00:00+00,1552,1552,100 DANFORTH TER    ,LARCENY,,From Mailbox,528
2021/04/22 00:00:00+00,1138,1138,100 DAVIS ST     ,AGGRAVATED ASSAULT,Yes,,529
2021/08/06 00:00:00+00,1734,1734,100 DAVIS ST     ,BURGLARY,Yes,All Other,530
2021/09/14 00:00:00+00,2124,2124,100 DAVIS ST   ,AGGRAVATED ASSAULT,Yes,,531
2021/07/01 00:00:00+00,2300,0058,100 DAVIS ST     ,AGGRAVATED ASSAULT,Yes,N/A,532
2021/12/10 00:00:00+00,,1026,100 DAVIS ST ,MURDER,Yes,,533
2021/10/24 00:00:00+00,0530,0540,100 DAWES AV   ,BURGLARY,,From Building,534
2021/03/27 00:00:00+00,0400,0400,100 DAWES AV     ,AGGRAVATED ASSAULT,,N/A,535
2021/10/15 00:00:00+00,0516,0516,100 DAWES AV     ,AGGRAVATED ASSAULT,Yes,N/A,536
2021/04/10 00:00:00+00,0315,0315,100 DAWES AV     ,AGGRAVATED ASSAULT,Yes,N/A,537
2021/04/29 00:00:00+00,2126,2126,100 DEARBORN PL     ,AGGRAVATED ASSAULT,,N/A,538
2021/07/13 00:00:00+00,1149,1149,100 DEARBORN PL     ,LARCENY,,All Other,539
2021/03/25 00:00:00+00,1418,1418,100 DEARBORN PL     ,BURGLARY,,N/A,540
